date,gold_close,gold_source
2021-10-13,1792.195601017,AlphaVantage:GOLD:daily
2021-10-14,1795.31138504,AlphaVantage:GOLD:daily
2021-10-15,1767.222755693,AlphaVantage:GOLD:daily
2021-10-16,1767.2059590185,AlphaVantage:GOLD:daily
2021-10-17,1770.459876953,AlphaVantage:GOLD:daily
2021-10-18,1764.0925279854,AlphaVantage:GOLD:daily
2021-10-19,1769.1885169162,AlphaVantage:GOLD:daily
2021-10-20,1782.0327255279,AlphaVantage:GOLD:daily
2021-10-21,1784.4638962929,AlphaVantage:GOLD:daily
2021-10-22,1792.354898749,AlphaVantage:GOLD:daily
2021-10-23,1792.2913548826,AlphaVantage:GOLD:daily
2021-10-24,1794.8326767237,AlphaVantage:GOLD:daily
2021-10-25,1807.9052309321,AlphaVantage:GOLD:daily
2021-10-26,1792.7907676915,AlphaVantage:GOLD:daily
2021-10-27,1796.2352880366,AlphaVantage:GOLD:daily
2021-10-28,1798.9591039778,AlphaVantage:GOLD:daily
2021-10-29,1782.9519576152,AlphaVantage:GOLD:daily
2021-10-30,1783.0238301135,AlphaVantage:GOLD:daily
2021-10-31,1779.6602628558,AlphaVantage:GOLD:daily
2021-11-01,1792.3604361909,AlphaVantage:GOLD:daily
2021-11-02,1787.7584295689,AlphaVantage:GOLD:daily
2021-11-03,1774.2910131324,AlphaVantage:GOLD:daily
2021-11-04,1791.7426534121,AlphaVantage:GOLD:daily
2021-11-05,1817.5764815372,AlphaVantage:GOLD:daily
2021-11-06,1818.00001818,AlphaVantage:GOLD:daily
2021-11-07,1815.5410312273,AlphaVantage:GOLD:daily
2021-11-08,1824.5539610652,AlphaVantage:GOLD:daily
2021-11-09,1829.8646382541,AlphaVantage:GOLD:daily
2021-11-10,1848.9339394634,AlphaVantage:GOLD:daily
2021-11-11,1862.0654676398,AlphaVantage:GOLD:daily
2021-11-12,1864.7578140454,AlphaVantage:GOLD:daily
2021-11-13,1865.1148910773,AlphaVantage:GOLD:daily
2021-11-14,1865.6368351337,AlphaVantage:GOLD:daily
2021-11-15,1862.8872526137,AlphaVantage:GOLD:daily
2021-11-16,1850.701631207,AlphaVantage:GOLD:daily
2021-11-17,1866.4491951615,AlphaVantage:GOLD:daily
2021-11-18,1858.8628449485,AlphaVantage:GOLD:daily
2021-11-19,1845.2080169539,AlphaVantage:GOLD:daily
2021-11-20,1845.5121757666,AlphaVantage:GOLD:daily
2021-11-21,1844.9844098817,AlphaVantage:GOLD:daily
2021-11-22,1807.4855095786,AlphaVantage:GOLD:daily
2021-11-23,1789.7278417904,AlphaVantage:GOLD:daily
2021-11-24,1788.9964972162,AlphaVantage:GOLD:daily
2021-11-25,1790.8486997593,AlphaVantage:GOLD:daily
2021-11-26,1792.5603554435,AlphaVantage:GOLD:daily
2021-11-27,1792.3556033517,AlphaVantage:GOLD:daily
2021-11-28,1790.4853536687,AlphaVantage:GOLD:daily
2021-11-29,1794.3990489398,AlphaVantage:GOLD:daily
2021-11-30,1784.6078288604,AlphaVantage:GOLD:daily
2021-12-01,1771.4376371403,AlphaVantage:GOLD:daily
2021-12-02,1781.4623169058,AlphaVantage:GOLD:daily
2021-12-03,1768.3553517153,AlphaVantage:GOLD:daily
2021-12-04,1782.2816748614,AlphaVantage:GOLD:daily
2021-12-05,1781.2130966044,AlphaVantage:GOLD:daily
2021-12-06,1781.052920372,AlphaVantage:GOLD:daily
2021-12-07,1781.6047598208,AlphaVantage:GOLD:daily
2021-12-08,1784.0016441359,AlphaVantage:GOLD:daily
2021-12-09,1785.509908598,AlphaVantage:GOLD:daily
2021-12-10,1783.760112805,AlphaVantage:GOLD:daily
2021-12-11,1782.939903871,AlphaVantage:GOLD:daily
2021-12-12,1782.6001469219,AlphaVantage:GOLD:daily
2021-12-13,1786.06990499,AlphaVantage:GOLD:daily
2021-12-14,1789.1001577629,AlphaVantage:GOLD:daily
2021-12-15,1772.6498562735,AlphaVantage:GOLD:daily
2021-12-16,1783.1500522552,AlphaVantage:GOLD:daily
2021-12-17,1798.9299964381,AlphaVantage:GOLD:daily
2021-12-18,1798.1601225626,AlphaVantage:GOLD:daily
2021-12-19,1797.8998731582,AlphaVantage:GOLD:daily
2021-12-20,1790.8999003364,AlphaVantage:GOLD:daily
2021-12-21,1790.0401094287,AlphaVantage:GOLD:daily
2021-12-22,1804.349999152,AlphaVantage:GOLD:daily
2021-12-23,1808.8501248287,AlphaVantage:GOLD:daily
2021-12-24,1808.4801442444,AlphaVantage:GOLD:daily
2021-12-25,1814.9498874187,AlphaVantage:GOLD:daily
2021-12-26,1808.260059622,AlphaVantage:GOLD:daily
2021-12-27,1811.6998853919,AlphaVantage:GOLD:daily
2021-12-28,1806.8401184998,AlphaVantage:GOLD:daily
2021-12-29,1804.1598875359,AlphaVantage:GOLD:daily
2021-12-30,1815.6099241965,AlphaVantage:GOLD:daily
2021-12-31,1829.0898448932,AlphaVantage:GOLD:daily
2022-01-01,1829.2400733086,AlphaVantage:GOLD:daily
2022-01-02,1829.5700601837,AlphaVantage:GOLD:daily
2022-01-03,1803.1101125087,AlphaVantage:GOLD:daily
2022-01-04,1813.3701229864,AlphaVantage:GOLD:daily
2022-01-05,1810.6000129277,AlphaVantage:GOLD:daily
2022-01-06,1790.889957692,AlphaVantage:GOLD:daily
2022-01-07,1796.6401033427,AlphaVantage:GOLD:daily
2022-01-08,1797.0349641905,AlphaVantage:GOLD:daily
2022-01-09,1795.4201345955,AlphaVantage:GOLD:daily
2022-01-10,1801.4580641279,AlphaVantage:GOLD:daily
2022-01-11,1821.3698777843,AlphaVantage:GOLD:daily
2022-01-12,1821.4448538445,AlphaVantage:GOLD:daily
2022-01-13,1821.4999286883,AlphaVantage:GOLD:daily
2022-01-14,1817.5301510077,AlphaVantage:GOLD:daily
2022-01-15,1817.5301510077,AlphaVantage:GOLD:daily
2022-01-16,1817.7828974623,AlphaVantage:GOLD:daily
2022-01-17,1818.403994088,AlphaVantage:GOLD:daily
2022-01-18,1814.3900728187,AlphaVantage:GOLD:daily
2022-01-19,1839.3879546944,AlphaVantage:GOLD:daily
2022-01-20,1838.5955777364,AlphaVantage:GOLD:daily
2022-01-21,1834.3299247815,AlphaVantage:GOLD:daily
2022-01-22,1834.3699663742,AlphaVantage:GOLD:daily
2022-01-23,1836.5999099331,AlphaVantage:GOLD:daily
2022-01-24,1842.3198934255,AlphaVantage:GOLD:daily
2022-01-25,1848.7500600844,AlphaVantage:GOLD:daily
2022-01-26,1820.2400132077,AlphaVantage:GOLD:daily
2022-01-27,1797.8100157075,AlphaVantage:GOLD:daily
2022-01-28,1791.6699887214,AlphaVantage:GOLD:daily
2022-01-29,1791.6699887214,AlphaVantage:GOLD:daily
2022-01-30,1790.1301532029,AlphaVantage:GOLD:daily
2022-01-31,1797.6600578092,AlphaVantage:GOLD:daily
2022-02-01,1800.7301240361,AlphaVantage:GOLD:daily
2022-02-02,1798.2800889573,AlphaVantage:GOLD:daily
2022-02-03,1805.8599432816,AlphaVantage:GOLD:daily
2022-02-04,1807.5400085424,AlphaVantage:GOLD:daily
2022-02-05,1808.120122822,AlphaVantage:GOLD:daily
2022-02-06,1809.7100717785,AlphaVantage:GOLD:daily
2022-02-07,1821.3549496596,AlphaVantage:GOLD:daily
2022-02-08,1820.5700751076,AlphaVantage:GOLD:daily
2022-02-09,1833.5150041117,AlphaVantage:GOLD:daily
2022-02-10,1826.5600832327,AlphaVantage:GOLD:daily
2022-02-11,1858.7598985935,AlphaVantage:GOLD:daily
2022-02-12,1858.5001197803,AlphaVantage:GOLD:daily
2022-02-13,1859.5400167433,AlphaVantage:GOLD:daily
2022-02-14,1862.6500481029,AlphaVantage:GOLD:daily
2022-02-15,1853.7900923818,AlphaVantage:GOLD:daily
2022-02-16,1869.3800593603,AlphaVantage:GOLD:daily
2022-02-17,1899.8898633846,AlphaVantage:GOLD:daily
2022-02-18,1898.109843237,AlphaVantage:GOLD:daily
2022-02-19,1898.2298247592,AlphaVantage:GOLD:daily
2022-02-20,1904.1300962614,AlphaVantage:GOLD:daily
2022-02-21,1910.2200401566,AlphaVantage:GOLD:daily
2022-02-22,1899.309980684,AlphaVantage:GOLD:daily
2022-02-23,1910.9048268118,AlphaVantage:GOLD:daily
2022-02-24,1911.5199469974,AlphaVantage:GOLD:daily
2022-02-25,1889.0700297151,AlphaVantage:GOLD:daily
2022-02-26,1889.6900964932,AlphaVantage:GOLD:daily
2022-02-27,1913.3999030672,AlphaVantage:GOLD:daily
2022-02-28,1907.2351346279,AlphaVantage:GOLD:daily
2022-03-01,1942.9801390513,AlphaVantage:GOLD:daily
2022-03-02,1929.4079785265,AlphaVantage:GOLD:daily
2022-03-03,1935.620113648,AlphaVantage:GOLD:daily
2022-03-04,1970.0198440099,AlphaVantage:GOLD:daily
2022-03-05,1970.8398477802,AlphaVantage:GOLD:daily
2022-03-06,1989.2975790248,AlphaVantage:GOLD:daily
2022-03-07,1981.9048126793,AlphaVantage:GOLD:daily
2022-03-08,2009.3499069872,AlphaVantage:GOLD:daily
2022-03-09,1991.1200030106,AlphaVantage:GOLD:daily
2022-03-10,1998.1401311659,AlphaVantage:GOLD:daily
2022-03-11,1987.7400171224,AlphaVantage:GOLD:daily
2022-03-12,1988.1948939974,AlphaVantage:GOLD:daily
2022-03-13,1974.5098674156,AlphaVantage:GOLD:daily
2022-03-14,1954.1398550536,AlphaVantage:GOLD:daily
2022-03-15,1916.8798716304,AlphaVantage:GOLD:daily
2022-03-16,1927.279875729,AlphaVantage:GOLD:daily
2022-03-17,1942.0100269862,AlphaVantage:GOLD:daily
2022-03-18,1944.2898733995,AlphaVantage:GOLD:daily
2022-03-19,1920.0801211033,AlphaVantage:GOLD:daily
2022-03-20,1918.4298955837,AlphaVantage:GOLD:daily
2022-03-21,1936.3948510486,AlphaVantage:GOLD:daily
2022-03-22,1920.8601765539,AlphaVantage:GOLD:daily
2022-03-23,1946.8259533704,AlphaVantage:GOLD:daily
2022-03-24,1958.8600218217,AlphaVantage:GOLD:daily
2022-03-25,1958.1998738528,AlphaVantage:GOLD:daily
2022-03-26,1957.9000582084,AlphaVantage:GOLD:daily
2022-03-27,1958.0200501253,AlphaVantage:GOLD:daily
2022-03-28,1922.8251069427,AlphaVantage:GOLD:daily
2022-03-29,1917.8599751254,AlphaVantage:GOLD:daily
2022-03-30,1932.0998292797,AlphaVantage:GOLD:daily
2022-03-31,1936.1901431658,AlphaVantage:GOLD:daily
2022-04-01,1925.1249598611,AlphaVantage:GOLD:daily
2022-04-02,1924.3499545853,AlphaVantage:GOLD:daily
2022-04-03,1923.6299666923,AlphaVantage:GOLD:daily
2022-04-04,1932.0998292797,AlphaVantage:GOLD:daily
2022-04-05,1921.9001288442,AlphaVantage:GOLD:daily
2022-04-06,1920.2198574928,AlphaVantage:GOLD:daily
2022-04-07,1932.3600551032,AlphaVantage:GOLD:daily
2022-04-08,1947.1201119983,AlphaVantage:GOLD:daily
2022-04-09,1947.2998351027,AlphaVantage:GOLD:daily
2022-04-10,1945.35989839,AlphaVantage:GOLD:daily
2022-04-11,1953.0899054158,AlphaVantage:GOLD:daily
2022-04-12,1965.3999205585,AlphaVantage:GOLD:daily
2022-04-13,1978.7400214614,AlphaVantage:GOLD:daily
2022-04-14,1970.310183962,AlphaVantage:GOLD:daily
2022-04-15,1972.3301799061,AlphaVantage:GOLD:daily
2022-04-16,1974.3999305011,AlphaVantage:GOLD:daily
2022-04-17,1979.8000995839,AlphaVantage:GOLD:daily
2022-04-18,1976.6400676802,AlphaVantage:GOLD:daily
2022-04-19,1948.8500907482,AlphaVantage:GOLD:daily
2022-04-20,1955.2100482155,AlphaVantage:GOLD:daily
2022-04-21,1952.1599771675,AlphaVantage:GOLD:daily
2022-04-22,1931.5299668182,AlphaVantage:GOLD:daily
2022-04-23,1931.6400319261,AlphaVantage:GOLD:daily
2022-04-24,1931.8348219409,AlphaVantage:GOLD:daily
2022-04-25,1898.7978710678,AlphaVantage:GOLD:daily
2022-04-26,1900.3299732966,AlphaVantage:GOLD:daily
2022-04-27,1884.7299182027,AlphaVantage:GOLD:daily
2022-04-28,1894.0498801824,AlphaVantage:GOLD:daily
2022-04-29,1896.960159284,AlphaVantage:GOLD:daily
2022-04-30,1896.960159284,AlphaVantage:GOLD:daily
2022-05-01,1898.6900747305,AlphaVantage:GOLD:daily
2022-05-02,1862.3999332516,AlphaVantage:GOLD:daily
2022-05-03,1868.8549712477,AlphaVantage:GOLD:daily
2022-05-04,1887.2400491966,AlphaVantage:GOLD:daily
2022-05-05,1876.850104991,AlphaVantage:GOLD:daily
2022-05-06,1873.8399759399,AlphaVantage:GOLD:daily
2022-05-07,1882.9600961213,AlphaVantage:GOLD:daily
2022-05-08,1880.6901455786,AlphaVantage:GOLD:daily
2022-05-09,1854.5949351383,AlphaVantage:GOLD:daily
2022-05-10,1838.3998714591,AlphaVantage:GOLD:daily
2022-05-11,1853.3599376975,AlphaVantage:GOLD:daily
2022-05-12,1820.7000118163,AlphaVantage:GOLD:daily
2022-05-13,1811.4501401066,AlphaVantage:GOLD:daily
2022-05-14,1811.3198798153,AlphaVantage:GOLD:daily
2022-05-15,1811.6700173504,AlphaVantage:GOLD:daily
2022-05-16,1827.4650081569,AlphaVantage:GOLD:daily
2022-05-17,1813.9398374202,AlphaVantage:GOLD:daily
2022-05-18,1816.8898443307,AlphaVantage:GOLD:daily
2022-05-19,1844.0899406922,AlphaVantage:GOLD:daily
2022-05-20,1846.6449969032,AlphaVantage:GOLD:daily
2022-05-21,1846.6149885307,AlphaVantage:GOLD:daily
2022-05-22,1846.3398435892,AlphaVantage:GOLD:daily
2022-05-23,1854.3899622613,AlphaVantage:GOLD:daily
2022-05-24,1866.6498917063,AlphaVantage:GOLD:daily
2022-05-25,1853.2599862451,AlphaVantage:GOLD:daily
2022-05-26,1852.1680924039,AlphaVantage:GOLD:daily
2022-05-27,1852.8901565952,AlphaVantage:GOLD:daily
2022-05-28,1852.8901565952,AlphaVantage:GOLD:daily
2022-05-29,1850.019989466,AlphaVantage:GOLD:daily
2022-05-30,1852.8499890033,AlphaVantage:GOLD:daily
2022-05-31,1837.7650424744,AlphaVantage:GOLD:daily
2022-06-01,1846.9198916966,AlphaVantage:GOLD:daily
2022-06-02,1869.1798412692,AlphaVantage:GOLD:daily
2022-06-03,1851.1600664789,AlphaVantage:GOLD:daily
2022-06-04,1850.5999552525,AlphaVantage:GOLD:daily
2022-06-05,1852.1001704673,AlphaVantage:GOLD:daily
2022-06-06,1839.4498720479,AlphaVantage:GOLD:daily
2022-06-07,1851.7218884082,AlphaVantage:GOLD:daily
2022-06-08,1854.0299937556,AlphaVantage:GOLD:daily
2022-06-09,1846.4898504916,AlphaVantage:GOLD:daily
2022-06-10,1871.2200186112,AlphaVantage:GOLD:daily
2022-06-11,1871.2200186112,AlphaVantage:GOLD:daily
2022-06-12,1875.8650082519,AlphaVantage:GOLD:daily
2022-06-13,1820.7199017248,AlphaVantage:GOLD:daily
2022-06-14,1809.6599648926,AlphaVantage:GOLD:daily
2022-06-15,1833.3499557063,AlphaVantage:GOLD:daily
2022-06-16,1851.484983531,AlphaVantage:GOLD:daily
2022-06-17,1839.4200970625,AlphaVantage:GOLD:daily
2022-06-18,1839.4200970625,AlphaVantage:GOLD:daily
2022-06-19,1838.4600323385,AlphaVantage:GOLD:daily
2022-06-20,1837.2700518735,AlphaVantage:GOLD:daily
2022-06-21,1830.8600245262,AlphaVantage:GOLD:daily
2022-06-22,1837.3500561586,AlphaVantage:GOLD:daily
2022-06-23,1823.9750947145,AlphaVantage:GOLD:daily
2022-06-24,1827.2299285644,AlphaVantage:GOLD:daily
2022-06-25,1827.2299285644,AlphaVantage:GOLD:daily
2022-06-26,1831.0179196231,AlphaVantage:GOLD:daily
2022-06-27,1822.8499712445,AlphaVantage:GOLD:daily
2022-06-28,1818.6199402583,AlphaVantage:GOLD:daily
2022-06-29,1818.4198658734,AlphaVantage:GOLD:daily
2022-06-30,1805.7999404808,AlphaVantage:GOLD:daily
2022-07-01,1810.5200266146,AlphaVantage:GOLD:daily
2022-07-02,1810.5200266146,AlphaVantage:GOLD:daily
2022-07-03,1809.6999191788,AlphaVantage:GOLD:daily
2022-07-04,1808.789923159,AlphaVantage:GOLD:daily
2022-07-05,1767.7501560923,AlphaVantage:GOLD:daily
2022-07-06,1739.6550542372,AlphaVantage:GOLD:daily
2022-07-07,1739.879944804,AlphaVantage:GOLD:daily
2022-07-08,1742.4301429263,AlphaVantage:GOLD:daily
2022-07-09,1741.8999041607,AlphaVantage:GOLD:daily
2022-07-10,1743.9650090861,AlphaVantage:GOLD:daily
2022-07-11,1733.9400736439,AlphaVantage:GOLD:daily
2022-07-12,1726.0601072815,AlphaVantage:GOLD:daily
2022-07-13,1732.4489066168,AlphaVantage:GOLD:daily
2022-07-14,1711.0179632932,AlphaVantage:GOLD:daily
2022-07-15,1707.21996983,AlphaVantage:GOLD:daily
2022-07-16,1707.6750601742,AlphaVantage:GOLD:daily
2022-07-17,1709.669996078,AlphaVantage:GOLD:daily
2022-07-18,1708.4998551192,AlphaVantage:GOLD:daily
2022-07-19,1710.4499081916,AlphaVantage:GOLD:daily
2022-07-20,1695.5049451097,AlphaVantage:GOLD:daily
2022-07-21,1718.1900311302,AlphaVantage:GOLD:daily
2022-07-22,1727.659974403,AlphaVantage:GOLD:daily
2022-07-23,1727.0399536877,AlphaVantage:GOLD:daily
2022-07-24,1724.390048752,AlphaVantage:GOLD:daily
2022-07-25,1718.9150964234,AlphaVantage:GOLD:daily
2022-07-26,1718.1498824614,AlphaVantage:GOLD:daily
2022-07-27,1738.1449821493,AlphaVantage:GOLD:daily
2022-07-28,1755.1588506518,AlphaVantage:GOLD:daily
2022-07-29,1766.269862367,AlphaVantage:GOLD:daily
2022-07-30,1766.269862367,AlphaVantage:GOLD:daily
2022-07-31,1762.4800773658,AlphaVantage:GOLD:daily
2022-08-01,1771.8498768299,AlphaVantage:GOLD:daily
2022-08-02,1757.5801355481,AlphaVantage:GOLD:daily
2022-08-03,1764.0999658999,AlphaVantage:GOLD:daily
2022-08-04,1792.7399053505,AlphaVantage:GOLD:daily
2022-08-05,1774.8799116252,AlphaVantage:GOLD:daily
2022-08-06,1775.5599849859,AlphaVantage:GOLD:daily
2022-08-07,1774.6301360236,AlphaVantage:GOLD:daily
2022-08-08,1789.2198786623,AlphaVantage:GOLD:daily
2022-08-09,1793.7898636164,AlphaVantage:GOLD:daily
2022-08-10,1791.2101021384,AlphaVantage:GOLD:daily
2022-08-11,1787.6401487531,AlphaVantage:GOLD:daily
2022-08-12,1801.5998927688,AlphaVantage:GOLD:daily
2022-08-13,1802.2850090258,AlphaVantage:GOLD:daily
2022-08-14,1800.0400328903,AlphaVantage:GOLD:daily
2022-08-15,1779.229945721,AlphaVantage:GOLD:daily
2022-08-16,1775.3998466765,AlphaVantage:GOLD:daily
2022-08-17,1763.7300209073,AlphaVantage:GOLD:daily
2022-08-18,1758.1799321343,AlphaVantage:GOLD:daily
2022-08-19,1747.0401209511,AlphaVantage:GOLD:daily
2022-08-20,1746.310046871,AlphaVantage:GOLD:daily
2022-08-21,1746.5781477574,AlphaVantage:GOLD:daily
2022-08-22,1735.2350584115,AlphaVantage:GOLD:daily
2022-08-23,1745.6948546342,AlphaVantage:GOLD:daily
2022-08-24,1752.3449441957,AlphaVantage:GOLD:daily
2022-08-25,1756.5900231308,AlphaVantage:GOLD:daily
2022-08-26,1737.954972715,AlphaVantage:GOLD:daily
2022-08-27,1738.0398525586,AlphaVantage:GOLD:daily
2022-08-28,1734.6998604954,AlphaVantage:GOLD:daily
2022-08-29,1737.4899421051,AlphaVantage:GOLD:daily
2022-08-30,1723.0999118807,AlphaVantage:GOLD:daily
2022-08-31,1708.9199984483,AlphaVantage:GOLD:daily
2022-09-01,1696.5200471836,AlphaVantage:GOLD:daily
2022-09-02,1712.3399090611,AlphaVantage:GOLD:daily
2022-09-03,1712.069904499,AlphaVantage:GOLD:daily
2022-09-04,1709.1399334393,AlphaVantage:GOLD:daily
2022-09-05,1713.1501404783,AlphaVantage:GOLD:daily
2022-09-06,1701.7600793973,AlphaVantage:GOLD:daily
2022-09-07,1716.7600069082,AlphaVantage:GOLD:daily
2022-09-08,1709.7901386486,AlphaVantage:GOLD:daily
2022-09-09,1716.9799010333,AlphaVantage:GOLD:daily
2022-09-10,1716.9799010333,AlphaVantage:GOLD:daily
2022-09-11,1716.9799010333,AlphaVantage:GOLD:daily
2022-09-12,1724.8799267961,AlphaVantage:GOLD:daily
2022-09-13,1702.074931466,AlphaVantage:GOLD:daily
2022-09-14,1697.8900150993,AlphaVantage:GOLD:daily
2022-09-15,1662.520064539,AlphaVantage:GOLD:daily
2022-09-16,1675.3949157126,AlphaVantage:GOLD:daily
2022-09-17,1674.7400301051,AlphaVantage:GOLD:daily
2022-09-18,1678.7100120783,AlphaVantage:GOLD:daily
2022-09-19,1675.6349441603,AlphaVantage:GOLD:daily
2022-09-20,1665.6001273851,AlphaVantage:GOLD:daily
2022-09-21,1670.720112112,AlphaVantage:GOLD:daily
2022-09-22,1672.1401387207,AlphaVantage:GOLD:daily
2022-09-23,1643.0000721277,AlphaVantage:GOLD:daily
2022-09-24,1643.6600825479,AlphaVantage:GOLD:daily
2022-09-25,1644.0348824745,AlphaVantage:GOLD:daily
2022-09-26,1644.8999793894,AlphaVantage:GOLD:daily
2022-09-27,1628.6700654839,AlphaVantage:GOLD:daily
2022-09-28,1657.7801362463,AlphaVantage:GOLD:daily
2022-09-29,1663.3150867668,AlphaVantage:GOLD:daily
2022-09-30,1660.9499537508,AlphaVantage:GOLD:daily
2022-10-01,1660.6299998456,AlphaVantage:GOLD:daily
2022-10-02,1663.0000287699,AlphaVantage:GOLD:daily
2022-10-03,1701.7050574164,AlphaVantage:GOLD:daily
2022-10-04,1724.9099769483,AlphaVantage:GOLD:daily
2022-10-05,1718.2499624133,AlphaVantage:GOLD:daily
2022-10-06,1710.8999898544,AlphaVantage:GOLD:daily
2022-10-07,1695.0000042375,AlphaVantage:GOLD:daily
2022-10-08,1694.7699061741,AlphaVantage:GOLD:daily
2022-10-09,1696.8899739935,AlphaVantage:GOLD:daily
2022-10-10,1669.3899982171,AlphaVantage:GOLD:daily
2022-10-11,1665.1300291714,AlphaVantage:GOLD:daily
2022-10-12,1674.4999775617,AlphaVantage:GOLD:daily
2022-10-13,1664.2701176972,AlphaVantage:GOLD:daily
2022-10-14,1643.69007106,AlphaVantage:GOLD:daily
2022-10-15,1643.8900224424,AlphaVantage:GOLD:daily
2022-10-16,1646.6001001133,AlphaVantage:GOLD:daily
2022-10-17,1650.6801049634,AlphaVantage:GOLD:daily
2022-10-18,1652.8600511825,AlphaVantage:GOLD:daily
2022-10-19,1626.9000769361,AlphaVantage:GOLD:daily
2022-10-20,1626.0699336905,AlphaVantage:GOLD:daily
2022-10-21,1657.8999679528,AlphaVantage:GOLD:daily
2022-10-22,1657.6199296307,AlphaVantage:GOLD:daily
2022-10-23,1656.9299937136,AlphaVantage:GOLD:daily
2022-10-24,1651.6498660842,AlphaVantage:GOLD:daily
2022-10-25,1651.6700531408,AlphaVantage:GOLD:daily
2022-10-26,1664.9298673267,AlphaVantage:GOLD:daily
2022-10-27,1662.8700571811,AlphaVantage:GOLD:daily
2022-10-28,1644.5299234554,AlphaVantage:GOLD:daily
2022-10-29,1644.3849761753,AlphaVantage:GOLD:daily
2022-10-30,1644.2600607751,AlphaVantage:GOLD:daily
2022-10-31,1632.4299846699,AlphaVantage:GOLD:daily
2022-11-01,1647.0899050848,AlphaVantage:GOLD:daily
2022-11-02,1632.2999514391,AlphaVantage:GOLD:daily
2022-11-03,1629.5400411394,AlphaVantage:GOLD:daily
2022-11-04,1680.5900753425,AlphaVantage:GOLD:daily
2022-11-05,1680.5900753425,AlphaVantage:GOLD:daily
2022-11-06,1675.7399606838,AlphaVantage:GOLD:daily
2022-11-07,1673.7499765675,AlphaVantage:GOLD:daily
2022-11-08,1712.5099882145,AlphaVantage:GOLD:daily
2022-11-09,1708.2549884889,AlphaVantage:GOLD:daily
2022-11-10,1753.499985972,AlphaVantage:GOLD:daily
2022-11-11,1770.230145851,AlphaVantage:GOLD:daily
2022-11-12,1770.230145851,AlphaVantage:GOLD:daily
2022-11-13,1764.2798606572,AlphaVantage:GOLD:daily
2022-11-14,1770.3498618507,AlphaVantage:GOLD:daily
2022-11-15,1779.4550525669,AlphaVantage:GOLD:daily
2022-11-16,1774.5000789653,AlphaVantage:GOLD:daily
2022-11-17,1759.5900295998,AlphaVantage:GOLD:daily
2022-11-18,1750.814916803,AlphaVantage:GOLD:daily
2022-11-19,1750.9599200021,AlphaVantage:GOLD:daily
2022-11-20,1750.9099478999,AlphaVantage:GOLD:daily
2022-11-21,1746.2716227718,AlphaVantage:GOLD:daily
2022-11-22,1746.7550967257,AlphaVantage:GOLD:daily
2022-11-23,1743.4915894837,AlphaVantage:GOLD:daily
2022-11-24,1755.3717447289,AlphaVantage:GOLD:daily
2022-11-25,1755.1480686789,AlphaVantage:GOLD:daily
2022-11-26,1754.0997696867,AlphaVantage:GOLD:daily
2022-11-27,1754.5974400774,AlphaVantage:GOLD:daily
2022-11-28,1741.5701473978,AlphaVantage:GOLD:daily
2022-11-29,1749.3398865938,AlphaVantage:GOLD:daily
2022-11-30,1753.7801415616,AlphaVantage:GOLD:daily
2022-12-01,1776.9548502427,AlphaVantage:GOLD:daily
2022-12-02,1797.9050450834,AlphaVantage:GOLD:daily
2022-12-03,1797.9050450834,AlphaVantage:GOLD:daily
2022-12-04,1798.8251513172,AlphaVantage:GOLD:daily
2022-12-05,1769.4101193626,AlphaVantage:GOLD:daily
2022-12-06,1772.2100451701,AlphaVantage:GOLD:daily
2022-12-07,1787.1398488759,AlphaVantage:GOLD:daily
2022-12-08,1789.1065595445,AlphaVantage:GOLD:daily
2022-12-09,1797.159948134,AlphaVantage:GOLD:daily
2022-12-10,1796.4693628318,AlphaVantage:GOLD:daily
2022-12-11,1797.3001316882,AlphaVantage:GOLD:daily
2022-12-12,1782.1401400156,AlphaVantage:GOLD:daily
2022-12-13,1809.5099883142,AlphaVantage:GOLD:daily
2022-12-14,1807.3920164603,AlphaVantage:GOLD:daily
2022-12-15,1776.4500984509,AlphaVantage:GOLD:daily
2022-12-16,1792.5878999958,AlphaVantage:GOLD:daily
2022-12-17,1793.1549180053,AlphaVantage:GOLD:daily
2022-12-18,1790.7001064392,AlphaVantage:GOLD:daily
2022-12-19,1787.1899940236,AlphaVantage:GOLD:daily
2022-12-20,1816.800059155,AlphaVantage:GOLD:daily
2022-12-21,1815.0098409834,AlphaVantage:GOLD:daily
2022-12-22,1793.6801473688,AlphaVantage:GOLD:daily
2022-12-23,1798.4249753751,AlphaVantage:GOLD:daily
2022-12-24,1797.6700757682,AlphaVantage:GOLD:daily
2022-12-25,1797.6700757682,AlphaVantage:GOLD:daily
2022-12-26,1801.7599230576,AlphaVantage:GOLD:daily
2022-12-27,1805.7200516364,AlphaVantage:GOLD:daily
2022-12-28,1805.9199500699,AlphaVantage:GOLD:daily
2022-12-29,1814.969981304,AlphaVantage:GOLD:daily
2022-12-30,1824.0699158702,AlphaVantage:GOLD:daily
2022-12-31,1824.0699158702,AlphaVantage:GOLD:daily
2023-01-01,1824.0699158702,AlphaVantage:GOLD:daily
2023-01-02,1829.2798929944,AlphaVantage:GOLD:daily
2023-01-03,1836.3999069313,AlphaVantage:GOLD:daily
2023-01-04,1854.7999533332,AlphaVantage:GOLD:daily
2023-01-05,1832.8650668565,AlphaVantage:GOLD:daily
2023-01-06,1865.4868333007,AlphaVantage:GOLD:daily
2023-01-07,1866.0100301771,AlphaVantage:GOLD:daily
